customer_id,reporting_week,mcc,spend_amount,transaction_count,avg_ticket_amount
CUST00128,2025-09-30,5812,1140.35,18,63.35
CUST00128,2025-09-30,5311,1778.28,6,296.38
CUST00128,2025-09-30,5541,1414.84,17,83.23
CUST00096,2025-09-30,5999,1722.38,3,574.13
CUST00348,2025-09-30,5912,484.2,9,53.8
CUST00348,2025-09-30,5311,1187.76,24,49.49
CUST00348,2025-09-30,5541,742.1,9,82.46
CUST00122,2025-09-30,5541,610.69,4,152.67
CUST00208,2025-09-30,5541,1525.95,18,84.78
CUST00208,2025-09-30,5912,689.07,13,53.01
CUST00208,2025-09-30,5814,1782.94,2,891.47
CUST00191,2025-09-30,5732,198.07,25,7.92
CUST00066,2025-09-30,5541,1865.85,10,186.58
CUST00296,2025-09-30,5411,761.46,22,34.61
CUST00296,2025-09-30,5541,1784.21,15,118.95
CUST00296,2025-09-30,5311,524.27,28,18.72
CUST00296,2025-09-30,5812,998.99,8,124.87
CUST00388,2025-09-30,5311,1598.77,27,59.21
CUST00388,2025-09-30,5541,1746.57,4,436.64
CUST00388,2025-09-30,5814,1413.87,3,471.29
CUST00388,2025-09-30,5732,1740.71,28,62.17
CUST00150,2025-09-30,5912,494.44,13,38.03
CUST00150,2025-09-30,5541,1579.46,29,54.46
CUST00150,2025-09-30,5999,1376.88,29,47.48
CUST00007,2025-09-30,5814,1085.67,18,60.31
CUST00007,2025-09-30,5411,1340.54,26,51.56
CUST00267,2025-09-30,5912,369.17,25,14.77
CUST00267,2025-09-30,5814,1291.85,1,1291.85
CUST00307,2025-09-30,5541,671.35,27,24.86
CUST00307,2025-09-30,5912,355.79,7,50.83
CUST00307,2025-09-30,5411,1770.72,5,354.14
CUST00307,2025-09-30,5814,1992.8,2,996.4
CUST00263,2025-09-30,5912,740.92,23,32.21
CUST00263,2025-09-30,5311,737.97,14,52.71
CUST00263,2025-09-30,5999,1907.64,3,635.88
CUST00263,2025-09-30,5411,1284.57,1,1284.57
CUST00375,2025-09-30,5814,181.45,17,10.67
CUST00375,2025-09-30,5411,1470.9,14,105.06
CUST00375,2025-09-30,5999,441.65,21,21.03
CUST00375,2025-09-30,5311,549.98,12,45.83
CUST00143,2025-09-30,5541,1869.99,26,71.92
CUST00051,2025-09-30,5411,418.13,5,83.63
CUST00108,2025-09-30,5541,1207.24,3,402.41
CUST00108,2025-09-30,5814,703.0,2,351.5
CUST00370,2025-09-30,5411,247.61,28,8.84
CUST00370,2025-09-30,5311,1203.35,25,48.13
CUST00367,2025-09-30,5411,861.04,17,50.65
CUST00367,2025-09-30,5814,1847.31,15,123.15
CUST00367,2025-09-30,5999,272.72,24,11.36
CUST00367,2025-09-30,5812,1289.72,23,56.07
CUST00402,2025-09-30,5912,1145.91,19,60.31
CUST00402,2025-09-30,5541,1405.51,13,108.12
CUST00433,2025-09-30,5814,259.09,28,9.25
CUST00433,2025-09-30,5541,1772.65,19,93.3
CUST00433,2025-09-30,5912,1462.72,8,182.84
CUST00085,2025-09-30,5311,262.01,2,131.0
CUST00085,2025-09-30,5732,1193.7,16,74.61
CUST00116,2025-09-30,5812,982.2,23,42.7
CUST00116,2025-09-30,5999,771.93,20,38.6
CUST00304,2025-09-30,5311,1670.06,23,72.61
CUST00304,2025-09-30,5812,327.85,28,11.71
CUST00304,2025-09-30,5732,642.41,2,321.21
CUST00458,2025-09-30,5812,539.33,28,19.26
CUST00458,2025-09-30,5732,1897.2,20,94.86
CUST00264,2025-09-30,5814,1736.71,13,133.59
CUST00264,2025-09-30,5812,357.83,1,357.83
CUST00173,2025-09-30,5814,982.53,24,40.94
CUST00173,2025-09-30,5541,1155.69,26,44.45
CUST00173,2025-09-30,5999,1478.85,27,54.77
CUST00173,2025-09-30,5812,920.18,2,460.09
CUST00036,2025-09-30,5311,1791.84,9,199.09
CUST00036,2025-09-30,5812,1980.07,27,73.34
CUST00243,2025-09-30,5814,1997.93,28,71.35
CUST00243,2025-09-30,5311,1050.02,14,75.0
CUST00179,2025-09-30,5311,1832.39,2,916.19
CUST00179,2025-09-30,5912,664.59,24,27.69
CUST00377,2025-09-30,5912,1228.89,29,42.38
CUST00377,2025-09-30,5541,1642.75,27,60.84
CUST00377,2025-09-30,5411,1921.8,18,106.77
CUST00377,2025-09-30,5732,805.66,13,61.97
CUST00162,2025-09-30,5912,503.77,6,83.96
CUST00162,2025-09-30,5541,1872.55,28,66.88
CUST00162,2025-09-30,5311,1015.76,19,53.46
CUST00162,2025-09-30,5732,447.38,14,31.96
CUST00494,2025-09-30,5311,1811.67,28,64.7
CUST00494,2025-09-30,5732,526.08,23,22.87
CUST00494,2025-09-30,5814,887.71,21,42.27
CUST00358,2025-09-30,5814,1810.47,9,201.16
CUST00358,2025-09-30,5812,1402.4,18,77.91
CUST00358,2025-09-30,5311,545.37,24,22.72
CUST00043,2025-09-30,5912,1631.65,13,125.51
CUST00043,2025-09-30,5541,831.05,15,55.4
CUST00043,2025-09-30,5999,1933.5,8,241.69
CUST00043,2025-09-30,5311,985.6,24,41.07
CUST00390,2025-09-30,5999,1769.15,25,70.77
CUST00390,2025-09-30,5411,316.07,15,21.07
CUST00390,2025-09-30,5732,420.3,28,15.01
CUST00223,2025-09-30,5732,434.32,26,16.7
CUST00437,2025-09-30,5912,1313.41,2,656.7
CUST00437,2025-09-30,5541,1057.98,22,48.09
CUST00437,2025-09-30,5999,1522.98,3,507.66
CUST00321,2025-09-30,5311,1273.03,14,90.93
CUST00119,2025-09-30,5311,931.61,27,34.5
CUST00119,2025-09-30,5411,1350.4,15,90.03
CUST00384,2025-09-30,5311,1492.88,29,51.48
CUST00384,2025-09-30,5814,1949.32,4,487.33
CUST00381,2025-09-30,5541,310.16,3,103.39
CUST00078,2025-09-30,5541,1187.31,13,91.33
CUST00078,2025-09-30,5732,793.45,5,158.69
CUST00078,2025-09-30,5311,1384.32,21,65.92
CUST00078,2025-09-30,5912,964.59,8,120.57
CUST00344,2025-09-30,5999,700.62,23,30.46
CUST00159,2025-09-30,5311,989.58,23,43.03
CUST00159,2025-09-30,5812,295.48,7,42.21
CUST00014,2025-09-30,5912,1111.22,13,85.48
CUST00014,2025-09-30,5411,1763.36,28,62.98
CUST00203,2025-09-30,5732,522.47,6,87.08
CUST00203,2025-09-30,5812,1410.28,18,78.35
CUST00203,2025-09-30,5999,1558.49,24,64.94
CUST00301,2025-09-30,5311,925.3,1,925.3
CUST00287,2025-09-30,5999,798.64,10,79.86
CUST00047,2025-09-30,5999,647.35,14,46.24
CUST00047,2025-09-30,5311,446.77,19,23.51
CUST00047,2025-09-30,5812,312.63,13,24.05
CUST00047,2025-09-30,5912,263.61,5,52.72
CUST00389,2025-09-30,5411,1189.48,18,66.08
CUST00019,2025-09-30,5999,1758.59,26,67.64
CUST00019,2025-09-30,5411,1755.94,9,195.1
CUST00019,2025-09-30,5541,1819.84,26,69.99
CUST00019,2025-09-30,5812,930.8,14,66.49
CUST00281,2025-09-30,5732,1501.31,13,115.49
CUST00281,2025-09-30,5912,452.31,9,50.26
CUST00281,2025-09-30,5541,672.37,5,134.47
CUST00290,2025-09-30,5814,1207.68,21,57.51
CUST00290,2025-09-30,5541,792.35,29,27.32
CUST00132,2025-09-30,5411,1925.08,8,240.63
CUST00132,2025-09-30,5912,1400.49,1,1400.49
CUST00132,2025-09-30,5814,664.89,18,36.94
CUST00132,2025-09-30,5999,741.06,26,28.5
CUST00305,2025-09-30,5311,1550.57,14,110.76
CUST00432,2025-09-30,5541,630.09,23,27.4
CUST00432,2025-09-30,5311,1146.73,25,45.87
CUST00178,2025-09-30,5732,1796.79,5,359.36
CUST00178,2025-09-30,5814,1586.1,16,99.13
CUST00178,2025-09-30,5999,266.93,22,12.13
CUST00232,2025-09-30,5311,1528.65,28,54.59
CUST00232,2025-09-30,5812,1732.59,11,157.51
CUST00232,2025-09-30,5541,820.98,28,29.32
CUST00323,2025-09-30,5912,933.95,9,103.77
CUST00075,2025-09-30,5812,1405.27,8,175.66
CUST00075,2025-09-30,5732,1383.48,1,1383.48
CUST00075,2025-09-30,5912,730.47,8,91.31
CUST00075,2025-09-30,5999,1812.89,10,181.29
CUST00352,2025-09-30,5311,178.97,6,29.83
CUST00352,2025-09-30,5999,713.01,24,29.71
CUST00352,2025-09-30,5541,1218.43,11,110.77
CUST00352,2025-09-30,5812,1471.96,6,245.33
CUST00202,2025-09-30,5814,520.73,27,19.29
CUST00202,2025-09-30,5541,1189.91,9,132.21
CUST00083,2025-09-30,5311,615.25,17,36.19
CUST00083,2025-09-30,5541,326.91,4,81.73
CUST00083,2025-09-30,5999,216.97,13,16.69
CUST00245,2025-09-30,5912,724.86,2,362.43
CUST00245,2025-09-30,5411,436.48,24,18.19
CUST00245,2025-09-30,5814,104.01,10,10.4
CUST00245,2025-09-30,5311,1370.77,2,685.38
CUST00318,2025-09-30,5912,1308.8,29,45.13
CUST00318,2025-09-30,5541,955.57,6,159.26
CUST00318,2025-09-30,5732,1811.19,25,72.45
CUST00421,2025-09-30,5541,1062.62,14,75.9
CUST00421,2025-09-30,5814,1010.25,25,40.41
CUST00421,2025-09-30,5912,738.98,13,56.84
CUST00421,2025-09-30,5732,554.17,27,20.52
CUST00257,2025-09-30,5912,944.21,10,94.42
CUST00257,2025-09-30,5812,1984.89,13,152.68
CUST00257,2025-09-30,5541,1178.84,2,589.42
CUST00204,2025-09-30,5912,101.44,9,11.27
CUST00271,2025-09-30,5999,1065.43,26,40.98
CUST00120,2025-09-30,5812,1027.4,4,256.85
CUST00120,2025-09-30,5999,572.12,11,52.01
CUST00120,2025-09-30,5541,411.83,7,58.83
CUST00120,2025-09-30,5912,990.05,22,45.0
CUST00498,2025-09-30,5311,684.58,17,40.27
CUST00498,2025-09-30,5411,624.4,17,36.73
CUST00175,2025-09-30,5311,1084.35,16,67.77
CUST00355,2025-09-30,5311,1830.84,7,261.55
CUST00186,2025-09-30,5732,1958.68,18,108.82
CUST00012,2025-09-30,5812,1750.04,8,218.75
CUST00012,2025-09-30,5912,682.79,4,170.7
CUST00012,2025-09-30,5814,802.8,10,80.28
CUST00012,2025-09-30,5541,453.55,10,45.36
CUST00490,2025-09-30,5541,1125.32,13,86.56
CUST00490,2025-09-30,5311,649.18,10,64.92
CUST00490,2025-09-30,5814,488.26,17,28.72
CUST00490,2025-09-30,5411,920.85,7,131.55
CUST00112,2025-09-30,5311,1880.22,1,1880.22
CUST00112,2025-09-30,5732,261.52,17,15.38
CUST00112,2025-09-30,5541,653.42,29,22.53
CUST00072,2025-09-30,5814,814.93,27,30.18
CUST00460,2025-09-30,5912,1231.36,29,42.46
CUST00460,2025-09-30,5812,1692.38,9,188.04
CUST00460,2025-09-30,5732,1090.81,20,54.54
CUST00234,2025-09-30,5814,267.64,15,17.84
CUST00234,2025-09-30,5812,986.03,22,44.82
CUST00234,2025-09-30,5732,1299.56,2,649.78
CUST00306,2025-09-30,5999,1533.38,24,63.89
CUST00306,2025-09-30,5732,1563.42,11,142.13
CUST00306,2025-09-30,5311,1989.22,1,1989.22
CUST00193,2025-09-30,5311,859.24,19,45.22
CUST00050,2025-09-30,5999,1803.44,1,1803.44
CUST00050,2025-09-30,5912,732.68,5,146.54
CUST00050,2025-09-30,5541,1963.85,8,245.48
CUST00451,2025-09-30,5912,168.24,27,6.23
CUST00451,2025-09-30,5311,1245.16,27,46.12
CUST00324,2025-09-30,5814,903.47,22,41.07
CUST00059,2025-09-30,5311,1376.8,5,275.36
CUST00059,2025-09-30,5814,641.08,19,33.74
CUST00059,2025-09-30,5912,1803.1,3,601.03
CUST00059,2025-09-30,5732,766.05,21,36.48
EDGE001,2025-09-30,5541,861.29,21,41.01
EDGE001,2025-09-30,5812,788.07,21,37.53
EDGE001,2025-09-30,5912,744.76,10,74.48
CUST00465,2025-09-30,5311,1078.42,16,67.4
CUST00465,2025-09-30,5411,1883.1,20,94.15
CUST00465,2025-09-30,5814,1148.71,11,104.43
CUST00465,2025-09-30,5912,827.03,6,137.84
CUST00417,2025-09-30,5912,1677.12,15,111.81
CUST00055,2025-09-30,5912,174.25,18,9.68
CUST00055,2025-09-30,5311,1558.22,14,111.3
CUST00295,2025-09-30,5411,847.26,21,40.35
CUST00295,2025-09-30,5311,284.49,18,15.8
CUST00295,2025-09-30,5732,751.29,2,375.64
CUST00295,2025-09-30,5541,1468.89,7,209.84
CUST00025,2025-09-30,5812,604.0,22,27.45
CUST00369,2025-09-30,5732,246.56,2,123.28
CUST00018,2025-09-30,5814,433.12,19,22.8
CUST00018,2025-09-30,5732,1525.73,29,52.61
CUST00018,2025-09-30,5999,1682.04,23,73.13
CUST00018,2025-09-30,5311,1072.82,20,53.64
CUST00423,2025-09-30,5732,880.19,16,55.01
CUST00423,2025-09-30,5311,581.14,2,290.57
CUST00423,2025-09-30,5814,1856.43,11,168.77
CUST00423,2025-09-30,5912,1917.17,6,319.53
CUST00053,2025-09-30,5814,350.77,16,21.92
CUST00053,2025-09-30,5411,1215.55,25,48.62
CUST00449,2025-09-30,5311,986.33,20,49.32
CUST00207,2025-09-30,5311,455.23,22,20.69
CUST00207,2025-09-30,5541,910.18,25,36.41
CUST00207,2025-09-30,5912,1380.77,21,65.75
CUST00391,2025-09-30,5411,943.66,21,44.94
CUST00391,2025-09-30,5311,1481.37,5,296.27
CUST00391,2025-09-30,5732,1498.57,21,71.36
CUST00391,2025-09-30,5999,1715.61,10,171.56
CUST00054,2025-09-30,5311,776.04,16,48.5
CUST00054,2025-09-30,5999,1135.25,6,189.21
CUST00054,2025-09-30,5812,1796.0,7,256.57
CUST00054,2025-09-30,5411,1534.75,28,54.81
CUST00286,2025-09-30,5541,380.89,4,95.22
CUST00286,2025-09-30,5912,962.25,27,35.64
CUST00286,2025-09-30,5812,895.07,10,89.51
CUST00044,2025-09-30,5311,860.88,10,86.09
CUST00374,2025-09-30,5411,734.26,24,30.59
CUST00230,2025-09-30,5999,847.65,6,141.28
CUST00230,2025-09-30,5814,163.78,19,8.62
CUST00230,2025-09-30,5912,1138.07,29,39.24
CUST00015,2025-09-30,5812,863.89,22,39.27
CUST00015,2025-09-30,5311,1861.49,6,310.25
CUST00147,2025-09-30,5814,1590.02,11,144.55
CUST00006,2025-09-30,5814,432.86,5,86.57
CUST00006,2025-09-30,5732,298.63,3,99.54
CUST00436,2025-09-30,5541,957.65,17,56.33
CUST00436,2025-09-30,5814,1313.38,2,656.69
CUST00436,2025-09-30,5912,1600.08,4,400.02
CUST00152,2025-09-30,5814,1358.26,17,79.9
CUST00152,2025-09-30,5912,396.75,12,33.06
CUST00152,2025-09-30,5311,781.69,26,30.07
CUST00282,2025-09-30,5814,238.56,29,8.23
CUST00282,2025-09-30,5541,1962.99,24,81.79
CUST00282,2025-09-30,5311,332.46,5,66.49
CUST00300,2025-09-30,5814,648.64,22,29.48
CUST00300,2025-09-30,5311,124.42,9,13.82
CUST00302,2025-09-30,5311,204.97,22,9.32
CUST00302,2025-09-30,5912,1784.68,20,89.23
CUST00299,2025-09-30,5999,228.77,3,76.26
CUST00299,2025-09-30,5541,643.11,29,22.18
CUST00299,2025-09-30,5812,664.63,11,60.42
CUST00299,2025-09-30,5732,1232.5,2,616.25
CUST00342,2025-09-30,5541,1037.46,20,51.87
CUST00342,2025-09-30,5311,734.5,12,61.21
CUST00342,2025-09-30,5999,1924.47,6,320.75
CUST00353,2025-09-30,5732,1296.34,14,92.6
CUST00353,2025-09-30,5999,365.58,5,73.12
CUST00353,2025-09-30,5541,858.26,1,858.26
CUST00236,2025-09-30,5311,660.56,9,73.4
CUST00236,2025-09-30,5812,658.98,4,164.75
CUST00236,2025-09-30,5541,114.84,29,3.96
CUST00032,2025-09-30,5912,1524.12,1,1524.12
CUST00454,2025-09-30,5812,1998.35,18,111.02
CUST00454,2025-09-30,5311,1802.11,2,901.05
CUST00454,2025-09-30,5411,570.66,28,20.38
CUST00454,2025-09-30,5814,1852.51,16,115.78
CUST00170,2025-09-30,5814,1607.24,24,66.97
CUST00170,2025-09-30,5541,855.45,23,37.19
CUST00170,2025-09-30,5912,1355.54,25,54.22
CUST00170,2025-09-30,5812,1908.58,14,136.33
EDGE004,2025-09-30,5912,223.96,19,11.79
EDGE004,2025-09-30,5311,927.03,7,132.43
CUST00138,2025-09-30,5912,891.07,14,63.65
CUST00138,2025-09-30,5999,1393.49,3,464.5
CUST00138,2025-09-30,5541,304.11,6,50.68
CUST00138,2025-09-30,5732,1778.84,13,136.83
CUST00405,2025-09-30,5812,150.01,6,25.0
CUST00115,2025-09-30,5411,1990.25,23,86.53
CUST00115,2025-09-30,5812,293.43,20,14.67
CUST00022,2025-09-30,5812,1589.96,19,83.68
CUST00022,2025-09-30,5411,1384.51,13,106.5
CUST00416,2025-09-30,5311,1264.65,27,46.84
CUST00093,2025-09-30,5999,1956.01,3,652.0
CUST00093,2025-09-30,5912,373.22,11,33.93
CUST00482,2025-09-30,5814,1493.04,10,149.3
CUST00482,2025-09-30,5541,1020.36,2,510.18
CUST00482,2025-09-30,5999,684.61,6,114.1
CUST00482,2025-09-30,5311,727.58,2,363.79
CUST00255,2025-09-30,5812,1505.56,19,79.24
CUST00255,2025-09-30,5541,1765.34,23,76.75
CUST00206,2025-09-30,5311,1420.51,23,61.76
CUST00206,2025-09-30,5812,689.4,20,34.47
CUST00206,2025-09-30,5814,1619.38,7,231.34
CUST00107,2025-09-30,5411,540.89,24,22.54
CUST00107,2025-09-30,5912,795.84,10,79.58
CUST00107,2025-09-30,5311,1562.61,10,156.26
CUST00220,2025-09-30,5912,970.78,17,57.1
CUST00220,2025-09-30,5311,900.08,3,300.03
CUST00220,2025-09-30,5732,839.37,22,38.15
CUST00216,2025-09-30,5999,1013.74,23,44.08
CUST00125,2025-09-30,5999,1144.82,11,104.07
CUST00125,2025-09-30,5732,1968.22,24,82.01
CUST00125,2025-09-30,5541,184.25,1,184.25
CUST00182,2025-09-30,5411,773.5,23,33.63
CUST00182,2025-09-30,5541,1127.02,5,225.4
CUST00182,2025-09-30,5814,579.39,28,20.69
CUST00005,2025-09-30,5999,1660.83,27,61.51
CUST00084,2025-09-30,5812,521.11,21,24.81
CUST00084,2025-09-30,5541,365.24,26,14.05
CUST00084,2025-09-30,5814,866.15,22,39.37
CUST00084,2025-09-30,5732,1692.75,10,169.27
CUST00420,2025-09-30,5912,1707.44,29,58.88
CUST00420,2025-09-30,5814,944.01,26,36.31
CUST00082,2025-09-30,5311,1512.9,22,68.77
CUST00140,2025-09-30,5411,521.84,5,104.37
CUST00140,2025-09-30,5732,1616.72,12,134.73
CUST00254,2025-09-30,5814,428.36,19,22.55
CUST00252,2025-09-30,5999,388.12,15,25.87
CUST00095,2025-09-30,5541,1992.13,9,221.35
CUST00095,2025-09-30,5311,1506.31,11,136.94
CUST00095,2025-09-30,5814,1894.02,6,315.67
CUST00459,2025-09-30,5912,1174.66,28,41.95
CUST00459,2025-09-30,5411,1661.2,6,276.87
CUST00459,2025-09-30,5999,1888.54,2,944.27
CUST00459,2025-09-30,5311,432.17,8,54.02
CUST00309,2025-09-30,5411,162.79,20,8.14
CUST00309,2025-09-30,5541,1419.09,2,709.54
CUST00309,2025-09-30,5814,1388.86,6,231.48
CUST00309,2025-09-30,5812,1618.74,3,539.58
CUST00259,2025-09-30,5814,610.01,1,610.01
CUST00259,2025-09-30,5311,1338.83,7,191.26
CUST00259,2025-09-30,5812,1052.01,7,150.29
EDGE006,2025-09-30,5999,937.77,6,156.29
EDGE006,2025-09-30,5812,860.96,9,95.66
EDGE006,2025-09-30,5814,1949.29,4,487.32
EDGE006,2025-09-30,5541,1477.16,2,738.58
CUST00106,2025-09-30,5541,1938.18,22,88.1
CUST00106,2025-09-30,5912,1743.31,27,64.57
CUST00013,2025-09-30,5999,1166.11,7,166.59
CUST00013,2025-09-30,5814,1696.52,29,58.5
CUST00013,2025-09-30,5311,358.38,12,29.87
CUST00013,2025-09-30,5912,1901.39,24,79.22
CUST00076,2025-09-30,5541,340.49,24,14.19
CUST00076,2025-09-30,5912,1065.68,19,56.09
CUST00076,2025-09-30,5411,1113.54,22,50.62
CUST00244,2025-09-30,5814,599.38,17,35.26
CUST00244,2025-09-30,5311,821.35,10,82.13
CUST00244,2025-09-30,5812,205.21,3,68.4
CUST00403,2025-09-30,5311,1830.51,3,610.17
CUST00403,2025-09-30,5541,1905.59,7,272.23
CUST00457,2025-09-30,5999,471.3,24,19.64
CUST00435,2025-09-30,5999,1232.23,7,176.03
CUST00435,2025-09-30,5732,1155.73,15,77.05
CUST00435,2025-09-30,5812,532.65,27,19.73
CUST00435,2025-09-30,5411,860.17,2,430.09
CUST00068,2025-09-30,5541,872.34,7,124.62
CUST00320,2025-09-30,5999,1815.54,5,363.11
CUST00320,2025-09-30,5812,694.87,24,28.95
CUST00171,2025-09-30,5411,1763.77,6,293.96
CUST00171,2025-09-30,5814,880.41,8,110.05
CUST00171,2025-09-30,5732,977.79,9,108.64
CUST00171,2025-09-30,5812,1329.9,5,265.98
CUST00467,2025-09-30,5814,150.59,26,5.79
CUST00467,2025-09-30,5541,1516.2,28,54.15
CUST00467,2025-09-30,5732,1571.87,2,785.94
CUST00101,2025-09-30,5812,858.46,3,286.15
CUST00101,2025-09-30,5732,778.35,11,70.76
CUST00101,2025-09-30,5311,1975.44,26,75.98
CUST00491,2025-09-30,5999,640.53,29,22.09
CUST00470,2025-09-30,5411,993.19,6,165.53
CUST00470,2025-09-30,5732,1845.66,7,263.67
CUST00469,2025-09-30,5812,1485.5,21,70.74
CUST00469,2025-09-30,5814,1492.38,29,51.46
CUST00469,2025-09-30,5732,1013.2,5,202.64
CUST00469,2025-09-30,5411,1420.91,21,67.66
CUST00408,2025-09-30,5732,582.79,18,32.38
CUST00283,2025-09-30,5411,993.24,29,34.25
CUST00283,2025-09-30,5812,1280.1,12,106.67
CUST00283,2025-09-30,5311,1514.01,11,137.64
CUST00283,2025-09-30,5732,308.49,20,15.42
CUST00003,2025-09-30,5812,752.81,11,68.44
CUST00003,2025-09-30,5999,881.92,25,35.28
CUST00360,2025-09-30,5814,623.8,26,23.99
CUST00360,2025-09-30,5999,419.84,9,46.65
CUST00360,2025-09-30,5912,123.88,25,4.96
CUST00339,2025-09-30,5999,1166.81,29,40.23
CUST00339,2025-09-30,5812,1126.41,8,140.8
CUST00237,2025-09-30,5311,1252.33,22,56.92
CUST00237,2025-09-30,5814,299.16,3,99.72
CUST00237,2025-09-30,5541,1917.28,3,639.09
CUST00062,2025-09-30,5814,932.18,18,51.79
CUST00468,2025-09-30,5732,1139.85,29,39.31
CUST00468,2025-09-30,5814,391.99,10,39.2
CUST00468,2025-09-30,5541,469.32,7,67.05
CUST00468,2025-09-30,5912,868.02,4,217.0
CUST00228,2025-09-30,5541,1579.84,22,71.81
CUST00228,2025-09-30,5999,645.28,27,23.9
CUST00228,2025-09-30,5411,1036.53,6,172.75
CUST00349,2025-09-30,5732,1124.56,27,41.65
CUST00349,2025-09-30,5541,1024.93,21,48.81
CUST00349,2025-09-30,5311,740.93,3,246.98
CUST00176,2025-09-30,5311,1509.08,5,301.82
CUST00176,2025-09-30,5999,512.85,7,73.26
CUST00176,2025-09-30,5912,1254.77,29,43.27
CUST00176,2025-09-30,5814,426.25,19,22.43
CUST00187,2025-09-30,5311,961.28,2,480.64
CUST00187,2025-09-30,5912,237.65,5,47.53
CUST00187,2025-09-30,5812,597.55,8,74.69
CUST00187,2025-09-30,5814,670.34,6,111.72
CUST00327,2025-09-30,5541,237.19,21,11.29
CUST00327,2025-09-30,5912,1046.74,14,74.77
CUST00327,2025-09-30,5732,891.71,14,63.69
CUST00327,2025-09-30,5999,633.13,2,316.56
CUST00146,2025-09-30,5999,253.58,12,21.13
CUST00146,2025-09-30,5912,983.78,9,109.31
CUST00081,2025-09-30,5912,708.98,28,25.32
CUST00215,2025-09-30,5411,1838.15,17,108.13
CUST00215,2025-09-30,5814,1716.54,20,85.83
CUST00215,2025-09-30,5812,1380.99,8,172.62
CUST00481,2025-09-30,5912,1924.01,3,641.34
CUST00481,2025-09-30,5812,236.86,23,10.3
CUST00481,2025-09-30,5814,1739.55,1,1739.55
CUST00407,2025-09-30,5411,1948.85,19,102.57
CUST00429,2025-09-30,5999,1450.07,13,111.54
CUST00429,2025-09-30,5541,197.13,25,7.89
CUST00136,2025-09-30,5732,1243.88,4,310.97
CUST00136,2025-09-30,5812,689.56,5,137.91
CUST00136,2025-09-30,5541,1726.15,13,132.78
CUST00136,2025-09-30,5814,1541.56,18,85.64
CUST00211,2025-09-30,5411,1315.52,19,69.24
CUST00248,2025-09-30,5812,1819.13,26,69.97
CUST00248,2025-09-30,5541,747.19,4,186.8
CUST00337,2025-09-30,5541,359.4,11,32.67
CUST00410,2025-09-30,5812,1692.55,21,80.6
CUST00410,2025-09-30,5814,121.6,17,7.15
CUST00315,2025-09-30,5311,446.35,12,37.2
CUST00315,2025-09-30,5999,279.7,6,46.62
CUST00315,2025-09-30,5411,327.37,11,29.76
CUST00156,2025-09-30,5311,1305.24,19,68.7
CUST00156,2025-09-30,5812,1817.7,27,67.32
CUST00156,2025-09-30,5732,1805.96,10,180.6
CUST00156,2025-09-30,5814,1454.68,6,242.45
CUST00153,2025-09-30,5541,1278.65,17,75.21
CUST00153,2025-09-30,5812,823.48,11,74.86
EDGE003,2025-09-30,5814,407.01,20,20.35
EDGE003,2025-09-30,5411,1327.03,4,331.76
EDGE003,2025-09-30,5541,1498.91,15,99.93
CUST00499,2025-09-30,5732,1707.16,16,106.7
CUST00499,2025-09-30,5411,844.51,7,120.64
CUST00499,2025-09-30,5812,1009.9,16,63.12
CUST00499,2025-09-30,5541,1853.36,16,115.83
CUST00163,2025-09-30,5732,337.73,22,15.35
CUST00334,2025-09-30,5311,248.45,14,17.75
CUST00334,2025-09-30,5912,938.87,6,156.48
CUST00334,2025-09-30,5999,1969.11,9,218.79
CUST00002,2025-09-30,5411,836.36,29,28.84
CUST00002,2025-09-30,5814,1438.99,4,359.75
CUST00029,2025-09-30,5812,1236.15,12,103.01
CUST00493,2025-09-30,5812,465.04,11,42.28
CUST00493,2025-09-30,5541,1301.51,21,61.98
CUST00493,2025-09-30,5411,1425.27,23,61.97
CUST00493,2025-09-30,5732,1468.92,1,1468.92
CUST00387,2025-09-30,5812,1646.29,12,137.19
CUST00289,2025-09-30,5814,450.58,5,90.12
CUST00242,2025-09-30,5541,1274.27,2,637.13
CUST00242,2025-09-30,5812,320.48,4,80.12
CUST00028,2025-09-30,5732,658.26,11,59.84
CUST00028,2025-09-30,5311,205.43,19,10.81
CUST00028,2025-09-30,5999,1445.25,28,51.62
CUST00028,2025-09-30,5912,701.13,19,36.9
CUST00278,2025-09-30,5812,1917.85,1,1917.85
CUST00278,2025-09-30,5411,698.19,16,43.64
CUST00278,2025-09-30,5311,272.71,17,16.04
CUST00278,2025-09-30,5732,620.12,20,31.01
CUST00441,2025-09-30,5912,528.89,4,132.22
CUST00441,2025-09-30,5311,494.37,6,82.39
CUST00441,2025-09-30,5999,620.18,13,47.71
CUST00441,2025-09-30,5814,968.41,15,64.56
CUST00103,2025-09-30,5812,351.32,21,16.73
CUST00103,2025-09-30,5999,328.79,17,19.34
CUST00103,2025-09-30,5732,1727.77,19,90.94
CUST00060,2025-09-30,5732,1970.83,19,103.73
CUST00060,2025-09-30,5912,1557.37,14,111.24
CUST00048,2025-09-30,5541,875.0,5,175.0
CUST00361,2025-09-30,5541,1904.67,20,95.23
CUST00361,2025-09-30,5411,122.02,19,6.42
CUST00361,2025-09-30,5814,1319.23,22,59.96
CUST00210,2025-09-30,5814,1291.98,14,92.28
CUST00210,2025-09-30,5541,234.92,23,10.21
CUST00210,2025-09-30,5311,1159.98,11,105.45
CUST00210,2025-09-30,5812,384.78,6,64.13
